INFO 2025-12-06 15:41:19,049 autoreload Watching for file changes with StatReloader
INFO 2025-12-06 22:24:10,774 basehttp "POST /api/token/ HTTP/1.1" 200 483
INFO 2025-12-06 22:24:10,792 basehttp "GET /api/profile/ HTTP/1.1" 200 720
INFO 2025-12-06 22:24:10,827 basehttp "GET /api/stats/ HTTP/1.1" 200 124
INFO 2025-12-06 22:24:10,830 basehttp "GET /api/stats/ HTTP/1.1" 200 124
INFO 2025-12-06 22:24:13,474 basehttp "GET /api/profile/ HTTP/1.1" 200 720
INFO 2025-12-06 22:24:13,481 basehttp "GET /api/profile/ HTTP/1.1" 200 720
INFO 2025-12-06 22:24:17,631 basehttp "POST /api/token/ HTTP/1.1" 200 483
INFO 2025-12-06 22:24:17,636 basehttp "GET /api/profile/ HTTP/1.1" 200 720
INFO 2025-12-06 22:24:23,550 basehttp "POST /api/token/ HTTP/1.1" 200 483
INFO 2025-12-06 22:24:23,556 basehttp "GET /api/profile/ HTTP/1.1" 200 720
INFO 2025-12-06 22:24:24,630 basehttp "POST /api/token/ HTTP/1.1" 200 483
INFO 2025-12-06 22:24:24,635 basehttp "GET /api/profile/ HTTP/1.1" 200 720
INFO 2025-12-06 22:25:04,590 basehttp "POST /api/token/ HTTP/1.1" 200 483
INFO 2025-12-06 22:25:04,597 basehttp "GET /api/profile/ HTTP/1.1" 200 443
INFO 2025-12-06 22:25:04,669 basehttp "GET /api/stats/ HTTP/1.1" 200 124
INFO 2025-12-06 22:25:04,684 basehttp "GET /api/stats/ HTTP/1.1" 200 124
INFO 2025-12-06 22:25:11,012 basehttp "GET /api/profile/ HTTP/1.1" 200 443
INFO 2025-12-06 22:25:11,018 basehttp "GET /api/profile/ HTTP/1.1" 200 443
INFO 2025-12-06 22:25:13,681 basehttp "GET /api/analytics/financial/budget-utilization/ HTTP/1.1" 200 110
INFO 2025-12-06 22:25:13,683 basehttp "GET /api/analytics/grades/distribution/ HTTP/1.1" 200 72
INFO 2025-12-06 22:25:13,686 basehttp "GET /api/analytics/enrollment/growth/ HTTP/1.1" 200 746
INFO 2025-12-06 22:25:13,687 basehttp "GET /api/analytics/attendance/statistics/ HTTP/1.1" 200 126
INFO 2025-12-06 22:25:13,697 basehttp "GET /api/analytics/financial/expenditure-trend/ HTTP/1.1" 200 568
INFO 2025-12-06 22:25:13,697 basehttp "GET /api/analytics/documents/summary/ HTTP/1.1" 200 66
INFO 2025-12-06 22:25:13,698 basehttp "GET /api/analytics/financial/budget-utilization/ HTTP/1.1" 200 110
INFO 2025-12-06 22:25:13,702 basehttp "GET /api/analytics/grades/distribution/ HTTP/1.1" 200 72
INFO 2025-12-06 22:25:13,712 basehttp "GET /api/analytics/enrollment/growth/ HTTP/1.1" 200 746
INFO 2025-12-06 22:25:13,713 basehttp "GET /api/analytics/attendance/statistics/ HTTP/1.1" 200 126
INFO 2025-12-06 22:25:13,715 basehttp "GET /api/analytics/financial/expenditure-trend/ HTTP/1.1" 200 568
INFO 2025-12-06 22:25:13,716 basehttp "GET /api/analytics/documents/summary/ HTTP/1.1" 200 66
INFO 2025-12-06 22:25:13,736 basehttp "GET /api/analytics/flagging/low-attendance/ HTTP/1.1" 200 8706
INFO 2025-12-06 22:25:13,762 basehttp "GET /api/analytics/flagging/low-attendance/ HTTP/1.1" 200 8706
INFO 2025-12-06 22:25:13,767 basehttp "GET /api/analytics/attendance/trend/ HTTP/1.1" 200 394
INFO 2025-12-06 22:25:13,790 basehttp "GET /api/analytics/attendance/trend/ HTTP/1.1" 200 394
INFO 2025-12-06 22:25:15,177 basehttp "GET /api/documents/ HTTP/1.1" 200 52
INFO 2025-12-06 22:25:15,180 basehttp "GET /api/documents/ HTTP/1.1" 200 52
INFO 2025-12-06 22:25:16,954 basehttp "GET /api/stats/ HTTP/1.1" 200 124
INFO 2025-12-06 22:25:16,959 basehttp "GET /api/stats/ HTTP/1.1" 200 124
INFO 2025-12-06 22:31:53,848 autoreload Watching for file changes with StatReloader
INFO 2025-12-06 22:32:10,325 basehttp "POST /api/token/ HTTP/1.1" 200 483
INFO 2025-12-06 22:32:10,332 basehttp "GET /api/profile/ HTTP/1.1" 200 720
INFO 2025-12-06 22:32:10,355 basehttp "GET /api/stats/ HTTP/1.1" 200 124
INFO 2025-12-06 22:32:10,380 basehttp "GET /api/stats/ HTTP/1.1" 200 124
INFO 2025-12-06 22:32:15,080 basehttp "POST /api/token/ HTTP/1.1" 200 483
INFO 2025-12-06 22:32:15,085 basehttp "GET /api/profile/ HTTP/1.1" 200 720
INFO 2025-12-06 22:32:15,100 basehttp "OPTIONS /api/users/ HTTP/1.1" 200 0
INFO 2025-12-06 22:32:15,100 basehttp "OPTIONS /api/users/ HTTP/1.1" 200 0
INFO 2025-12-06 22:32:15,114 basehttp "GET /api/users/ HTTP/1.1" 200 1562
INFO 2025-12-06 22:32:15,121 basehttp "GET /api/users/ HTTP/1.1" 200 1562
INFO 2025-12-06 22:32:32,164 basehttp "GET /api/users/ HTTP/1.1" 200 1562
INFO 2025-12-06 22:32:32,186 basehttp "GET /api/users/ HTTP/1.1" 200 1562
INFO 2025-12-06 22:32:33,963 basehttp "GET /api/stats/ HTTP/1.1" 200 124
INFO 2025-12-06 22:32:33,964 basehttp "GET /api/stats/ HTTP/1.1" 200 124
INFO 2025-12-06 22:32:38,936 basehttp "POST /api/token/ HTTP/1.1" 200 483
INFO 2025-12-06 22:32:38,941 basehttp "GET /api/profile/ HTTP/1.1" 200 720
INFO 2025-12-06 22:32:38,951 basehttp "GET /api/stats/ HTTP/1.1" 200 124
INFO 2025-12-06 22:32:38,954 basehttp "GET /api/stats/ HTTP/1.1" 200 124
INFO 2025-12-06 22:35:00,643 autoreload Watching for file changes with StatReloader
INFO 2025-12-06 22:35:14,474 basehttp "POST /api/token/ HTTP/1.1" 200 483
INFO 2025-12-06 22:35:14,482 basehttp "GET /api/profile/ HTTP/1.1" 200 720
INFO 2025-12-06 22:35:14,508 basehttp "GET /api/stats/ HTTP/1.1" 200 124
INFO 2025-12-06 22:35:14,511 basehttp "GET /api/stats/ HTTP/1.1" 200 124
INFO 2025-12-06 22:35:18,570 basehttp "POST /api/token/ HTTP/1.1" 200 483
INFO 2025-12-06 22:35:18,575 basehttp "GET /api/profile/ HTTP/1.1" 200 720
INFO 2025-12-06 22:35:18,599 basehttp "GET /api/users/ HTTP/1.1" 200 1562
INFO 2025-12-06 22:35:18,604 basehttp "GET /api/users/ HTTP/1.1" 200 1562
INFO 2025-12-06 22:35:32,883 basehttp "GET /api/stats/ HTTP/1.1" 200 124
INFO 2025-12-06 22:35:32,885 basehttp "GET /api/stats/ HTTP/1.1" 200 124
INFO 2025-12-06 22:37:18,438 autoreload /Users/gunturuvarsha/Desktop/upay_updated/upaydash/api/views.py changed, reloading.
INFO 2025-12-06 22:37:19,174 autoreload Watching for file changes with StatReloader
INFO 2025-12-06 22:37:46,709 autoreload /Users/gunturuvarsha/Desktop/upay_updated/upaydash/api/views.py changed, reloading.
INFO 2025-12-06 22:37:47,285 autoreload Watching for file changes with StatReloader
INFO 2025-12-06 22:38:06,810 basehttp "POST /api/token/ HTTP/1.1" 200 483
INFO 2025-12-06 22:38:06,819 basehttp "GET /api/profile/ HTTP/1.1" 200 720
INFO 2025-12-06 22:38:06,855 basehttp "GET /api/users/ HTTP/1.1" 200 1562
INFO 2025-12-06 22:38:06,860 basehttp "GET /api/users/ HTTP/1.1" 200 1562
INFO 2025-12-06 22:38:09,476 basehttp "GET /api/users/ HTTP/1.1" 200 1562
INFO 2025-12-06 22:38:09,481 basehttp "GET /api/users/ HTTP/1.1" 200 1562
INFO 2025-12-06 22:38:10,546 basehttp "GET /api/users/ HTTP/1.1" 200 1562
INFO 2025-12-06 22:38:10,555 basehttp "GET /api/users/ HTTP/1.1" 200 1562
INFO 2025-12-06 22:39:24,134 autoreload Watching for file changes with StatReloader
INFO 2025-12-06 22:39:32,198 basehttp "GET /api/stats/ HTTP/1.1" 200 124
INFO 2025-12-06 22:39:32,199 basehttp "GET /api/stats/ HTTP/1.1" 200 124
INFO 2025-12-06 22:39:35,888 basehttp "POST /api/token/ HTTP/1.1" 200 483
INFO 2025-12-06 22:39:35,896 basehttp "GET /api/profile/ HTTP/1.1" 200 720
INFO 2025-12-06 22:39:39,081 basehttp "POST /api/token/ HTTP/1.1" 200 483
INFO 2025-12-06 22:39:39,086 basehttp "GET /api/profile/ HTTP/1.1" 200 720
INFO 2025-12-06 22:39:39,112 basehttp "GET /api/users/ HTTP/1.1" 200 1562
INFO 2025-12-06 22:39:39,118 basehttp "GET /api/users/ HTTP/1.1" 200 1562
INFO 2025-12-06 22:40:10,316 basehttp "OPTIONS /api/users/5/ HTTP/1.1" 200 0
INFO 2025-12-06 22:40:10,359 basehttp "DELETE /api/users/5/ HTTP/1.1" 204 0
INFO 2025-12-06 22:40:17,450 basehttp "GET /api/stats/ HTTP/1.1" 200 124
INFO 2025-12-06 22:40:17,455 basehttp "GET /api/stats/ HTTP/1.1" 200 124
INFO 2025-12-06 22:40:21,266 basehttp "POST /api/token/ HTTP/1.1" 200 483
INFO 2025-12-06 22:40:21,271 basehttp "GET /api/profile/ HTTP/1.1" 200 720
INFO 2025-12-06 22:41:04,723 basehttp "POST /api/token/ HTTP/1.1" 200 483
INFO 2025-12-06 22:41:04,734 basehttp "GET /api/profile/ HTTP/1.1" 200 720
INFO 2025-12-06 22:41:08,584 basehttp "POST /api/token/ HTTP/1.1" 200 483
INFO 2025-12-06 22:41:08,589 basehttp "GET /api/profile/ HTTP/1.1" 200 720
INFO 2025-12-06 22:41:08,648 basehttp "GET /api/users/ HTTP/1.1" 200 1279
INFO 2025-12-06 22:41:08,654 basehttp "GET /api/users/ HTTP/1.1" 200 1279
INFO 2025-12-06 22:41:16,669 basehttp "GET /api/users/ HTTP/1.1" 200 1279
INFO 2025-12-06 22:41:42,049 basehttp "POST /api/token/ HTTP/1.1" 200 483
INFO 2025-12-06 22:41:42,057 basehttp "GET /api/profile/ HTTP/1.1" 200 720
INFO 2025-12-06 22:41:42,082 basehttp "GET /api/users/ HTTP/1.1" 200 1279
INFO 2025-12-06 22:41:42,095 basehttp "GET /api/users/ HTTP/1.1" 200 1279
INFO 2025-12-06 22:42:11,361 basehttp "GET /api/users/ HTTP/1.1" 200 1279
INFO 2025-12-06 22:44:51,008 autoreload Watching for file changes with StatReloader
INFO 2025-12-06 22:45:05,848 basehttp "POST /api/token/ HTTP/1.1" 200 483
INFO 2025-12-06 22:45:05,855 basehttp "GET /api/profile/ HTTP/1.1" 200 720
INFO 2025-12-06 22:45:08,324 basehttp "POST /api/token/ HTTP/1.1" 200 483
INFO 2025-12-06 22:45:08,331 basehttp "GET /api/profile/ HTTP/1.1" 200 720
INFO 2025-12-06 22:45:08,355 basehttp "GET /api/users/ HTTP/1.1" 200 1279
INFO 2025-12-06 22:45:08,365 basehttp "GET /api/users/ HTTP/1.1" 200 1279
INFO 2025-12-06 22:45:24,684 basehttp "OPTIONS /api/signup/ HTTP/1.1" 200 0
WARNING 2025-12-06 22:45:24,727 log Bad Request: /api/signup/
WARNING 2025-12-06 22:45:24,728 basehttp "POST /api/signup/ HTTP/1.1" 400 52
INFO 2025-12-06 22:45:50,895 basehttp "POST /api/token/ HTTP/1.1" 200 483
INFO 2025-12-06 22:45:50,903 basehttp "GET /api/profile/ HTTP/1.1" 200 720
INFO 2025-12-06 22:46:54,958 autoreload Watching for file changes with StatReloader
INFO 2025-12-06 22:47:00,677 basehttp "GET /api/stats/ HTTP/1.1" 200 124
INFO 2025-12-06 22:47:00,678 basehttp "GET /api/stats/ HTTP/1.1" 200 124
INFO 2025-12-06 22:47:04,399 basehttp "POST /api/token/ HTTP/1.1" 200 483
INFO 2025-12-06 22:47:04,406 basehttp "GET /api/profile/ HTTP/1.1" 200 720
INFO 2025-12-06 22:47:07,461 basehttp "POST /api/token/ HTTP/1.1" 200 483
INFO 2025-12-06 22:47:07,467 basehttp "GET /api/profile/ HTTP/1.1" 200 720
INFO 2025-12-06 22:47:07,492 basehttp "GET /api/users/ HTTP/1.1" 200 1279
INFO 2025-12-06 22:47:07,498 basehttp "GET /api/users/ HTTP/1.1" 200 1279
INFO 2025-12-06 22:47:36,460 basehttp "POST /api/signup/ HTTP/1.1" 201 366
INFO 2025-12-06 22:47:36,466 basehttp "GET /api/users/ HTTP/1.1" 200 1564
WARNING 2025-12-06 22:47:58,845 log Unauthorized: /api/token/
WARNING 2025-12-06 22:47:58,846 basehttp "POST /api/token/ HTTP/1.1" 401 63
INFO 2025-12-06 22:53:07,202 autoreload Watching for file changes with StatReloader
INFO 2025-12-06 22:53:20,535 basehttp "POST /api/token/ HTTP/1.1" 200 483
INFO 2025-12-06 22:53:20,549 basehttp "GET /api/profile/ HTTP/1.1" 200 720
INFO 2025-12-06 22:53:20,584 basehttp "GET /api/users/ HTTP/1.1" 200 1564
INFO 2025-12-06 22:53:20,590 basehttp "GET /api/users/ HTTP/1.1" 200 1564
INFO 2025-12-06 22:53:24,066 basehttp "OPTIONS /api/users/6/ HTTP/1.1" 200 0
INFO 2025-12-06 22:53:24,100 basehttp "DELETE /api/users/6/ HTTP/1.1" 204 0
INFO 2025-12-06 22:53:45,806 basehttp "POST /api/signup/ HTTP/1.1" 201 366
INFO 2025-12-06 22:53:45,814 basehttp "GET /api/users/ HTTP/1.1" 200 1564
INFO 2025-12-06 22:53:59,910 basehttp "POST /api/token/ HTTP/1.1" 200 483
INFO 2025-12-06 22:53:59,915 basehttp "GET /api/profile/ HTTP/1.1" 200 446
INFO 2025-12-06 22:53:59,942 basehttp "GET /api/stats/ HTTP/1.1" 200 124
INFO 2025-12-06 22:53:59,944 basehttp "GET /api/stats/ HTTP/1.1" 200 124
INFO 2025-12-06 22:54:09,722 basehttp "POST /api/token/ HTTP/1.1" 200 483
INFO 2025-12-06 22:54:09,727 basehttp "GET /api/profile/ HTTP/1.1" 200 720
INFO 2025-12-06 22:54:13,358 basehttp "POST /api/token/ HTTP/1.1" 200 483
INFO 2025-12-06 22:54:13,363 basehttp "GET /api/profile/ HTTP/1.1" 200 720
INFO 2025-12-06 22:54:13,387 basehttp "GET /api/users/ HTTP/1.1" 200 1564
INFO 2025-12-06 22:54:13,392 basehttp "GET /api/users/ HTTP/1.1" 200 1564
